disney,N,d'Izni,00000000001000000000000000001,450
dixon,N,d'Iksxn,00000000001000000000000000001,500
djakarta,N,Jxk'artx,00000000001000000000000000001,500
dobbins,N,d'ab|nz,00000000001000000000000000001,1200
dobbs,N,d'abz,00000000001000000000000000001,450
dobson,N,d'absN,00000000001000000000000000001,1200
dodd,N,d'ad,00000000001000000000000000001,500
dodson,N,d'adsN,00000000001000000000000000001,1200
dolan,N,d'olxn,00000000001000000000000000001,1200
dolly,N,d'cli,00000000001000000000000000001,250
dolores,N,dxl'or|s,00000000001000000000000000001,450
domingo,N,dxm'IGgo,00000000001000000000000000001,500
dominic,N,d'amN|k,00000000001000000000000000001,500
dominica,N,dxm'In|kx,00000000001000000000000000001,1200
dominique,N,dcm|n'ik,00000000001000000000000000001,500
donahue,N,d'anxhY,00000000001000000000000000001,500
donald,N,d'cnxld,00000000001000000000000000001,450
donna,N,d'cnx,00000000001000000000000000001,450
donnell,N,d'an|l,00000000001000000000000000001,500
donohue,N,d'anxhY,00000000001000000000000000001,500
donovan,N,d'anxvxn,00000000001000000000000000001,450
dooley,N,d'uli,00000000001000000000000000001,1200
dora,N,d'orx,00000000001000000000000000001,1200
doreen,N,dor'in,00000000001000000000000000001,500
doris,N,d'or|s,00000000001000000000000000001,450
dorothea,N,dorxT'ix,00000000001000000000000000001,1200
dorothy,N,d'crxTi,00000000001000000000000000001,450
dorsey,N,d'crsi,00000000001000000000000000001,500
dotson,N,d'atsN,00000000001000000000000000001,1200
dottie,N,d'cti,00000000001000000000000000001,1200
doug,N,d'^g,00000000001000000000000000001,450
douglas,N,d'^glxs,00000000001000000000000000001,450
dover,N,d'ovR,00000000001000000000000000001,450
dow,N,d'W,00000000001000000000000000001,450
dowling,N,d'Wl|G,00000000001000000000000000001,500
downey,N,d'Wni,00000000001000000000000000001,450
downing,N,d'Wn|G,00000000001000000000000000001,450
downs,N,d'Wnz,00000000001000000000000000001,500
doyle,N,d'Ol,00000000001000000000000000001,450
dracula,N,dr'@kyLx,00000000001000000000000000001,450
dresden,N,dr'EzdN,00000000001000000000000000001,450
driscoll,N,dr'Iskxl,00000000001000000000000000001,450
drummond,N,dr'^mxnd,00000000001000000000000000001,450
drury,N,dr'uri,00000000001000000000000000001,1200
duane,N,dw'en,00000000001000000000000000001,1200
duarte,N,dw'arte,00000000001000000000000000001,1200
dublin,N,d'^bl|n,00000000001000000000000000001,450
dubois,N,dubw'a,00000000001000000000000000001,450
dubose,N,dub'os,00000000001000000000000000001,1200
dudley,N,d'^dli,00000000001000000000000000001,450
duffy,N,d'^fi,00000000001000000000000000001,500
dugan,N,d'^gxn,00000000001000000000000000001,450
dukakis,N,duk'ak|s,00000000001000000000000000001,1200
dumas,N,d'umas,00000000001000000000000000001,500
dumont,N,d'um`cnt,00000000001000000000000000001,450
dunbar,N,d'^nbar,00000000001000000000000000001,500
duncan,N,d'^Gkxn,00000000001000000000000000001,500
dundee,N,d^nd'i,00000000001000000000000000001,500
dunham,N,d'^nxm,00000000001000000000000000001,1200
dunlap,N,d'^nl@p,00000000001000000000000000001,450
dunn,N,d'^n,00000000001000000000000000001,500
dunstan,N,d'^nstxn,00000000001000000000000000001,450
dupont,N,dup'cnt,00000000001000000000000000001,450
dupre,N,dupr'e,00000000001000000000000000001,450
durand,N,dR'@nd,00000000001000000000000000001,1200
durant,N,dur'@nt,00000000001000000000000000001,450
durham,N,d'urxm,00000000001000000000000000001,450
dusseldorf,N,d'usLd`crf,00000000001000000000000000001,500
dutton,N,d'^txn,00000000001000000000000000001,500
duval,N,duv'@l,00000000001000000000000000001,1200
duvall,N,duv'al,00000000001000000000000000001,1200
dvorak,N,dv'or@k,00000000001000000000000000001,1200
dwight,N,dw'At,00000000001000000000000000001,450
dykstra,N,d'Akstrx,00000000001000000000000000001,1200
dysart,N,d'Asart,00000000001000000000000000001,1200
dyson,N,d'AsN,00000000001000000000000000001,1200
earl,N,'Rl,00000000001000000000000000001,450
eartha,N,'RTx,00000000001000000000000000001,1200
eason,N,'izN,00000000001000000000000000001,1200
easter,N,'istR,00000000001000000000000000001,450
eastman,N,'istmxn,00000000001000000000000000001,450
easton,N,'istN,00000000001000000000000000001,450
eaton,N,'itxn,00000000001000000000000000001,1200
eben,N,'Ebxn,00000000001000000000000000001,500
ebenezer,N,'EbxnizR,00000000001000000000000000001,450
eberhard,N,'EbRhart,00000000001000000000000000001,1200
eckard,N,'Ekart,00000000001000000000000000001,1200
eckert,N,'EkRt,00000000001000000000000000001,450
ecuador,N,'Ekwxdor,00000000001000000000000000001,450
eddie,N,'Edi,00000000001000000000000000001,1200
eden,N,'idxn,00000000001000000000000000001,500
edgar,N,'EdgR,00000000001000000000000000001,450
edina,N,xd'inx,00000000001000000000000000001,1200
edinburgh,N,'EdNbxro,00000000001000000000000000001,850
edith,N,'id|T,00000000001000000000000000001,450
edmond,N,'Edmxnd,00000000001000000000000000001,450
edmonton,N,'Edmxntxn,00000000001000000000000000001,500
edmund,N,'Edmxnd,00000000001000000000000000001,500
edna,N,'Ednx,00000000001000000000000000001,450
edward,N,'EdwRd,00000000001000000000000000001,450
edwin,N,'Edw|n,00000000001000000000000000001,500
edwina,N,Edw'inx,00000000001000000000000000001,1200
egan,N,'igxn,00000000001000000000000000001,500
egbert,N,'EgbRt,00000000001000000000000000001,500
eggleston,N,'EgLstxn,00000000001000000000000000001,1200
egypt,N,'iJ|pt,00000000001000000000000000001,450
eileen,N,Al'in,00000000001000000000000000001,450
einstein,N,'AnstAn,00000000001000000000000000001,450
eire,N,'Ar,00000000001000000000000000001,500
eisenhower,N,'AzNhWR,00000000001000000000000000001,450
ekkhard,N,'Ekhart,00000000001000000000000000001,450
elaine,N,xl'en,00000000001000000000000000001,450
elba,N,'Elbx,00000000001000000000000000001,500
elda,N,'Eldx,00000000001000000000000000001,500
eldridge,N,'EldrIJ,00000000001000000000000000001,450
eleanor,N,'Elxnor,00000000001000000000000000001,450
electra,N,|l'Ektrx,00000000001000000000000000001,500
elena,N,xl'enx,00000000001000000000000000001,500
eli,N,'ilA,00000000001000000000000000001,500
elia,N,'Elix,00000000001000000000000000001,1200
elias,N,xl'Axs,00000000001000000000000000001,1200
elijah,N,xl'AJx,00000000001000000000000000001,500
eliot,N,'Elixt,00000000001000000000000000001,450
elisa,N,xl'isx,00000000001000000000000000001,500
elisabeth,N,|l'Izxb|T,00000000001000000000000000001,450
elise,N,xl'is,00000000001000000000000000001,500
eliza,N,xl'Azx,00000000001000000000000000001,500
elizabeth,N,|l'Izxb|T,00000000001000000000000000001,450
elkins,N,'Elk|nz,00000000001000000000000000001,500
ella,N,'Elx,00000000001000000000000000001,1200
ellen,N,'Elxn,00000000001000000000000000001,500
elliot,N,'Elixt,00000000001000000000000000001,500
elliott,N,'Elixt,00000000001000000000000000001,500
ellis,N,'El|s,00000000001000000000000000001,500
ellison,N,'El|sxn,00000000001000000000000000001,500
ellsworth,N,'ElzworT,00000000001000000000000000001,500
ellyn,N,'Elxn,00000000001000000000000000001,500
elmer,N,'ElmR,00000000001000000000000000001,500
elnora,N,Eln'orx,00000000001000000000000000001,1200
elsa,N,'Elsx,00000000001000000000000000001,1200
elsie,N,'Elsi,00000000001000000000000000001,500
elvira,N,Elv'irx,00000000001000000000000000001,1200
elwood,N,'El*w`Ud,00000000001000000000000000001,450
ely,N,'ilA,00000000001000000000000000001,500
emanuel,N,im'@nYL,00000000001000000000000000001,500
emanuela,N,emanu'Elx,00000000001000000000000000001,1200
emerson,N,'EmRsxn,00000000001000000000000000001,450
emile,N,em'il,00000000001000000000000000001,450
emilia,N,xm'ilix,00000000001000000000000000001,500
emily,N,'Em|li,00000000001000000000000000001,500
emma,N,'Emx,00000000001000000000000000001,500
emmeline,N,Emxl'in,00000000001000000000000000001,1200
engel,N,'Engxl,00000000001000000000000000001,500
england,N,'IGl|nd,00000000001000000000000000001,450
engle,N,'EGgL,00000000001000000000000000001,450
english,N,'IGgl|S,10000000001000000000000000001,450
enid,N,'in|d,00000000001000000000000000001,1200
ennis,N,'En|s,00000000001000000000000000001,1200
enrico,N,Enr'iko,00000000001000000000000000001,450
enright,N,'Enr`At,00000000001000000000000000001,500
eocene,N,'ixs`in,10000000001000000000000000001,500
ephraim,N,'Efrxm,00000000001000000000000000001,1200
episcopal,N,|p'IskxpL,10000000001000000000000000001,450
epps,N,'Eps,00000000001000000000000000001,1200
epsom,N,'Epsxm,00000000001000000000000000001,1200
epson,N,'Epsxn,00000000001000000000000000001,450
epstein,N,'EpstAn,00000000001000000000000000001,450
equador,N,'Ekwxd`or,00000000001000000000000000001,450
eric,N,'Er|k,00000000001000000000000000001,450
erica,N,'Er|kx,00000000001000000000000000001,450
erich,N,'Er|k,00000000001000000000000000001,1200
erick,N,'Er|k,00000000001000000000000000001,1200
erickson,N,'Er|ksxn,00000000001000000000000000001,500
erie,N,'iri,00000000001000000000000000001,500
erik,N,'Er|k,00000000001000000000000000001,450
erika,N,'Er|kx,00000000001000000000000000001,1200
erin,N,'Er|n,00000000001000000000000000001,450
erma,N,'Rmx,00000000001000000000000000001,1200
ernest,N,'Rn|st,00000000001000000000000000001,450
ernestine,N,'Rn|stin,00000000001000000000000000001,1200
ernie,N,'Rni,00000000001000000000000000001,450
ernst,N,'Rnst,00000000001000000000000000001,1200
errol,N,'Erxl,00000000001000000000000000001,450
ervin,N,'Rv|n,00000000001000000000000000001,1200
erwin,N,'Rw|n,00000000001000000000000000001,1200
esmeralda,N,EzmR'aldx,00000000001000000000000000001,1200
esmond,N,'Esmxnd,00000000001000000000000000001,1200
espinosa,N,EspIn'ozx,00000000001000000000000000001,1200
essen,N,'Esxn,00000000001000000000000000001,1200
esteban,N,'Estxban,00000000001000000000000000001,1200
estelle,N,Est'El,00000000001000000000000000001,1200
estes,N,'Estiz,00000000001000000000000000001,1200
esther,N,'EstR,00000000001000000000000000001,500
estonia,N,Est'onix,00000000001000000000000000001,500
estrada,N,Estr'adx,00000000001000000000000000001,1200
ethel,N,'ETL,00000000001000000000000000001,450
ethiopia,N,iTi'opix,00000000001000000000000000001,450
ethridge,N,'ETr`IJ,00000000001000000000000000001,500
eubanks,N,y'ub@Gks,00000000001000000000000000001,1200
eugene,N,Yg'in,00000000001000000000000000001,450
eula,N,'Ylx,00000000001000000000000000001,500
eunice,N,'Yn|s,00000000001000000000000000001,450
euphrates,N,yufr'etiz,00000000001000000000000000001,450
eurasian,N,yR'eZ|n,10000000001000000000000000001,450
eurodollar,N,y'Ro*d`clR,00000000001000000000000000001,450
europe,N,y'Rxp,00000000001000000000000000001,450
european,N,yRxp'ixn,10000000001000000000000000001,450
eustace,N,'Ystxs,00000000001000000000000000001,1200
evan,N,'Evxn,00000000001000000000000000001,500
evangelical,N,`iv@nJ'El|kL,10000000001000000000000000001,850
evangeline,N,xv'@nJxl'in,00000000001000000000000000001,500
eve,N,'iv,00000000001000000000000000001,250
evelin,N,'Evxl|n,00000000001000000000000000001,1200
eveline,N,Evxl'in,00000000001000000000000000001,1200
evelyn,N,'Evxl|n,00000000001000000000000000001,450
everett,N,'EvxrEt,00000000001000000000000000001,450
ewell,N,y'uwL,00000000001000000000000000001,500
ewing,N,y'u|G,00000000001000000000000000001,1200
exodus,N,'Eks|d|s,00000000001000000000000000001,850
exxon,N,'Eksan,10000000001000000000000000001,450
ezekial,N,|z'ikixl,00000000001000000000000000001,450
ezra,N,'Ezrx,00000000001000000000000000001,1200
fabian,N,f'ebixn,10000000001000000000000000001,1200
fagan,N,f'egxn,00000000001000000000000000001,1200
fahey,N,f'ehi,00000000001000000000000000001,1200
fairfax,N,f'erf@ks,00000000001000000000000000001,450
falkland,N,f'cklxnd,10000000001000000000000000001,1200
falmouth,N,f'@lmxT,00000000001000000000000000001,450
fannie,N,f'@ni,00000000001000000000000000001,450
fanny,N,f'@ni,00000000001000000000000000001,450
fantasia,N,f@nt'eZx,00000000001000000000000000001,450
fargo,N,f'argo,00000000001000000000000000001,1200
farley,N,f'arli,00000000001000000000000000001,1200
farmington,N,f'arm|Gtxn,00000000001000000000000000001,450
farouk,N,fR'uk,00000000001000000000000000001,1200
farris,N,f'@r|s,00000000001000000000000000001,1200
faulkner,N,f'cknR,00000000001000000000000000001,1200
faust,N,f'Wst,00000000001000000000000000001,500
faye,N,f'e,00000000001000000000000000001,500
february,N,f'EbruEri,00000000001000000000000000001,250
feldman,N,f'Eldmxn,00000000001000000000000000001,500
felicia,N,fxl'iSx,00000000001000000000000000001,1200
felix,N,f'il|ks,00000000001000000000000000001,1200
fenton,N,f'Entxn,00000000001000000000000000001,1200
ferdinand,N,f'Rd|n@nd,00000000001000000000000000001,500
ferdinando,N,fRd|n'ando,00000000001000000000000000001,1200
ferguson,N,f'Rgxsxn,00000000001000000000000000001,1200
fernandez,N,fRn'@nd|z,00000000001000000000000000001,1200
fernando,N,f'Rn'@ndo,00000000001000000000000000001,1200
ferrara,N,fxr'arx,00000000001000000000000000001,1200
ferris,N,f'Er|s,00000000001000000000000000001,450
fidel,N,f|d'El,00000000001000000000000000001,450
fields,N,f'ilz,00000000001000000000000000001,250
fiji,N,f'iJi,00000000001000000000000000001,450
fijian,N,fiJ'ixn,10000000001000000000000000001,500
filipino,N,fIl|p'ino,10000000001000000000000000001,450
filippo,N,f|l'ipo,00000000001000000000000000001,500
finland,N,f'Inlxnd,00000000001000000000000000001,450
finley,N,f'Inli,00000000001000000000000000001,500
finn,N,f'In,00000000001000000000000000001,500
finney,N,f'Ini,00000000001000000000000000001,1200
finnish,N,f'In|S,10000000001000000000000000001,250
fiona,N,fi'onx,00000000001000000000000000001,1200
fiorella,N,fyor'Elx,00000000001000000000000000001,1200
fiorello,N,fyor'Elo,00000000001000000000000000001,1200
fiorenzo,N,fyor'Enzo,00000000001000000000000000001,1200
fischer,N,f'ISR,00000000001000000000000000001,450
fitzgerald,N,f`ItsJ'erxld,00000000001000000000000000001,450
fitzpatrick,N,fItsp'@tr|k,00000000001000000000000000001,450
flaherty,N,fl'@hRti,00000000001000000000000000001,1200
flanagan,N,fl'@nxgN,00000000001000000000000000001,450
flavio,N,fl'avio,00000000001000000000000000001,1200
fleming,N,fl'Em|G,00000000001000000000000000001,450
fletcher,N,fl'ECR,00000000001000000000000000001,450
flo,N,fl'o,00000000001000000000000000001,1200
florence,N,fl'orxns,00000000001000000000000000001,1200
florida,N,fl'or|dx,00000000001000000000000000001,450
floyd,N,fl'Od,00000000001000000000000000001,500
flynn,N,fl'In,00000000001000000000000000001,450
foley,N,f'oli,00000000001000000000000000001,1200
fontaine,N,fcnt'en,00000000001000000000000000001,1200
foote,N,f'Ut,00000000001000000000000000001,850
forbes,N,f'crbz,00000000001000000000000000001,450
formica,N,form'Akx,10000000001000000000000000001,850
formosa,N,form'osx,00000000001000000000000000001,850
forrest,N,f'crEst,00000000001000000000000000001,450
forsythe,N,f'ors`AT,00000000001000000000000000001,1200
fortner,N,f'crtnR,00000000001000000000000000001,500
fortran,N,f'ortr@n,00000000001000000000000000001,850
foss,N,f'cs,00000000001000000000000000001,500
fournier,N,f'orniR,00000000001000000000000000001,1200
fowler,N,f'WlR,00000000001000000000000000001,450
fran,N,fr'@n,00000000001000000000000000001,500
france,N,fr'@ns,00000000001000000000000000001,450
frances,N,fr'@ns|s,00000000001000000000000000001,1200
francesca,N,fr@nC'Eskx,00000000001000000000000000001,1200
francesco,N,fr@nC'Esko,00000000001000000000000000001,1200
francine,N,fr@ns'in,00000000001000000000000000001,1200
francis,N,fr'@ns|s,00000000001000000000000000001,500
francisca,N,fr@ns'Iskx,00000000001000000000000000001,1200
francisco,N,frxns'Isko,00000000001000000000000000001,500
franco,N,fr'@Gko,00000000001000000000000000001,450
francois,N,fransw'a,00000000001000000000000000001,1200
francoise,N,frxnsw'az,00000000001000000000000000001,1200
frankel,N,fr'@GkL,00000000001000000000000000001,1200
frankfurt,N,fr'@GkfRt,00000000001000000000000000001,450
frankie,N,fr'@Gki,00000000001000000000000000001,450
franklin,N,fr'@Gkl|n,00000000001000000000000000001,500
frannie,N,fr'@ni,00000000001000000000000000001,1200
franz,N,fr'ants,00000000001000000000000000001,1200
fraser,N,fr'eZR,00000000001000000000000000001,450
frazer,N,fr'eZR,00000000001000000000000000001,1200
fred,N,fr'Ed,00000000001000000000000000001,450
freddie,N,fr'Edi,00000000001000000000000000001,1200
freddy,N,fr'Edi,00000000001000000000000000001,450
frederic,N,fr'Edr|k,00000000001000000000000000001,500
frederica,N,frEdxr'ikx,00000000001000000000000000001,1200
frederick,N,fr'Edr|k,00000000001000000000000000001,500
fredericton,N,fr'Edr|ktxn,00000000001000000000000000001,1200
frederikson,N,fr'EdR|ksxn,00000000001000000000000000001,1200
fredie,N,fr'Edi,00000000001000000000000000001,1200
french,N,fr'EnC,10000000001000000000000000001,450
fresno,N,fr'Ezno,00000000001000000000000000001,450
freund,N,fr'Ond,00000000001000000000000000001,450
frey,N,fr'e,00000000001000000000000000001,450
friday,N,fr'Ade,00000000001000000000000000001,150
frieda,N,fr'idx,00000000001000000000000000001,1200
friedman,N,fr'Admxn,00000000001000000000000000001,500
friedrich,N,fr'idr|k,00000000001000000000000000001,1200
frisco,N,fr'Isk`o,00000000001000000000000000001,500
fritz,N,fr'Its,00000000001000000000000000001,500
frye,N,fr'A,00000000001000000000000000001,450
fuchs,N,fy'uks,00000000001000000000000000001,850
fuhrman,N,f'Rmxn,00000000001000000000000000001,1200
fullerton,N,f'UlRtxn,00000000001000000000000000001,450
fulmer,N,f'UlmR,00000000001000000000000000001,500
fulton,N,f'Ultxn,00000000001000000000000000001,500
gabe,N,g'eb,00000000001000000000000000001,1200
gabor,N,gxb'or,00000000001000000000000000001,500
gabriel,N,g'ebriL,00000000001000000000000000001,450
gabriela,N,gabri'Elx,00000000001000000000000000001,1200
gabriele,N,gabri'El,00000000001000000000000000001,1200
gabriella,N,gabri'Elx,00000000001000000000000000001,1200
gaby,N,g'@bi,00000000001000000000000000001,450
gael,N,g'el,00000000001000000000000000001,1200
gagne,N,g'anyx,00000000001000000000000000001,1200
gail,N,g'el,00000000001000000000000000001,450
gaines,N,g'enz,00000000001000000000000000001,450
gainesville,N,g'enzvIl,00000000001000000000000000001,450
galbraith,N,g'clbr`eT,00000000001000000000000000001,1200
gallagher,N,g'@lxgR,00000000001000000000000000001,1200
galloway,N,g'@lowe,00000000001000000000000000001,1200
gallup,N,g'@lxp,00000000001000000000000000001,850
galway,N,g'alwe,00000000001000000000000000001,450
gambia,N,g'ambix,00000000001000000000000000001,1200
garcia,N,gars'ix,00000000001000000000000000001,450
gardner,N,g'ardnR,00000000001000000000000000001,450
garfield,N,g'arfild,00000000001000000000000000001,450
garrett,N,g'@r|t,00000000001000000000000000001,1200
garth,N,g'arT,00000000001000000000000000001,500
garvey,N,g'arvi,00000000001000000000000000001,1200
gary,N,g'eri,00000000001000000000000000001,450
gayle,N,g'el,00000000001000000000000000001,1200
gaza,N,g'azx,00000000001000000000000000001,500
geiger,N,g'AgR,00000000001000000000000000001,450
gemini,N,J'EmxnA,00000000001000000000000000001,450
geneva,N,J|n'ivx,00000000001000000000000000001,450
genevieve,N,J'Enxviv,00000000001000000000000000001,1200
genoa,N,J'Enox,00000000001000000000000000001,500
geoff,N,J'Ef,00000000001000000000000000001,500
geoffrey,N,J'Efriy,00000000001000000000000000001,450
george,N,J'orJ,00000000001000000000000000001,450
georgeanne,N,J`orJ*'@n,00000000001000000000000000001,1200
georges,N,Z'crZ,00000000001000000000000000001,450
georgetown,N,J'orJ*tWn,00000000001000000000000000001,450
georgia,N,J'orJx,00000000001000000000000000001,450
georgiana,N,JorJi'@nx,00000000001000000000000000001,1200
georgianna,N,JorJi'@nx,00000000001000000000000000001,1200
georgina,N,JorJ'inx,00000000001000000000000000001,1200
gerald,N,J'Erxld,00000000001000000000000000001,450
geraldine,N,JErxld'in,00000000001000000000000000001,1200
gerard,N,Jxr'ard,00000000001000000000000000001,500
gerber,N,g'RbR,00000000001000000000000000001,450
gerdes,N,g'Rd|s,00000000001000000000000000001,1200
gerhard,N,g'erhart,00000000001000000000000000001,1200
german,N,J'Rmxn,10000000001000000000000000001,450
germany,N,J'Rmxn`i,00000000001000000000000000001,450
geronimo,N,JR'anxm`o,00000000001000000000000000001,450
gerry,N,J'Eri,00000000001000000000000000001,450
gertrude,N,g'Rtrud,00000000001000000000000000001,1200
gettysburg,N,g'EtizbRg,00000000001000000000000000001,450
ghent,N,g'Ent,00000000001000000000000000001,450
gibbs,N,g'Ibz,00000000001000000000000000001,450
gibraltar,N,J|br'cltR,00000000001000000000000000001,450
gibson,N,g'Ibsxn,00000000001000000000000000001,450
gideon,N,g'Idixn,00000000001000000000000000001,450
gifford,N,g'IfRd,00000000001000000000000000001,450
gigi,N,J'iJi,00000000001000000000000000001,500
gilbert,N,g'IlbRt,00000000001000000000000000001,450
gilberto,N,gIlb'Rto,00000000001000000000000000001,1200
gilda,N,g'Ildx,00000000001000000000000000001,1200
giles,N,J'Alz,00000000001000000000000000001,1200
gillespie,N,gxl'Espi,00000000001000000000000000001,1200
gillette,N,J|l'Et,00000000001000000000000000001,450
gilliam,N,g'Ilixm,00000000001000000000000000001,1200
gillis,N,g'Il|s,00000000001000000000000000001,1200
gilmore,N,g'Ilmor,00000000001000000000000000001,450
gina,N,J'inx,00000000001000000000000000001,1200
ginnie,N,J'Ini,00000000001000000000000000001,1200
ginny,N,J'Ini,00000000001000000000000000001,450
ginsberg,N,g'InzbRg,00000000001000000000000000001,450
giordano,N,Jord'ano,00000000001000000000000000001,1200
giorgio,N,J'orJio,00000000001000000000000000001,1200
giovanna,N,Jov'anx,00000000001000000000000000001,1200
giovanni,N,Jov'ani,00000000001000000000000000001,1200
gipson,N,g'Ipsxn,00000000001000000000000000001,1200
gisele,N,Ziz'El,00000000001000000000000000001,1200
giuseppe,N,Jxs'Epi,00000000001000000000000000001,1200
givens,N,g'Iv|nz,00000000001000000000000000001,500
gladys,N,gl'@d|s,00000000001000000000000000001,500
glasgow,N,gl'@sg`o,00000000001000000000000000001,500
gleason,N,gl'isxn,00000000001000000000000000001,500
glenn,N,gl'En,00000000001000000000000000001,500
gloria,N,gl'orix,00000000001000000000000000001,450
gloucester,N,gl'cstR,00000000001000000000000000001,450
glover,N,gl'^vR,00000000001000000000000000001,500
goddard,N,g'adRd,00000000001000000000000000001,450
godfrey,N,g'cdfri,00000000001000000000000000001,450
godwin,N,g'adw|n,00000000001000000000000000001,450
goethe,N,g'Rtx,00000000001000000000000000001,450
goforth,N,g'oforT,00000000001000000000000000001,1200
goldberg,N,g'oldbRg,00000000001000000000000000001,450
goldie,N,g'oldi,00000000001000000000000000001,450
goldman,N,g'oldmxn,00000000001000000000000000001,450
goldstein,N,g'oldstAn,00000000001000000000000000001,450
gomez,N,g'omEz,00000000001000000000000000001,450
gonzales,N,gcnz'al|s,00000000001000000000000000001,450
goode,N,g'Ud,00000000001000000000000000001,500
goodenough,N,g'Udxn`W,00000000001000000000000000001,1200
goodman,N,g'Udmxn,00000000001000000000000000001,450
goodrich,N,g'Udr|C,00000000001000000000000000001,450
goodwin,N,g'Udw|n,00000000001000000000000000001,450
gorbachev,N,g'orbxC`cf,00000000001000000000000000001,450
gordon,N,g'ordxn,00000000001000000000000000001,450
gorman,N,g'crmxn,00000000001000000000000000001,500
gothenburg,N,g'ctxnbRg,00000000001000000000000000001,450
gottfried,N,g'ctfrid,00000000001000000000000000001,1200
gouda,N,g'udx,00000000001000000000000000001,450
gould,N,g'uld,00000000001000000000000000001,500
gracie,N,gr'esi,00000000001000000000000000001,450
grady,N,gr'edi,00000000001000000000000000001,1200
graham,N,gr'exm,00000000001000000000000000001,450
grayson,N,gr'esxn,00000000001000000000000000001,450
greco,N,gr'Eko,00000000001000000000000000001,850
greece,N,gr'is,00000000001000000000000000001,450
greek,N,gr'ik,10000000001000000000000000001,450
greene,N,gr'in,00000000001000000000000000001,450
greenville,N,gr'invIl,00000000001000000000000000001,450
greenwald,N,gr'inwcld,00000000001000000000000000001,1200
greenwood,N,gr'inwUd,00000000001000000000000000001,1200
greer,N,gr'ir,00000000001000000000000000001,500
greg,N,gr'Eg,00000000001000000000000000001,450
gregg,N,gr'Eg,00000000001000000000000000001,500
gregory,N,gr'EgRi,00000000001000000000000000001,500
grenada,N,grxn'adx,00000000001000000000000000001,450
grenoble,N,grxn'obL,00000000001000000000000000001,450
greta,N,fr'Etx,00000000001000000000000000001,500
gretchen,N,gr'ECxn,00000000001000000000000000001,500
gretel,N,gr'EtL,00000000001000000000000000001,500
grier,N,gr'ir,00000000001000000000000000001,500
griffith,N,gr'If|T,00000000001000000000000000001,450
griggs,N,gr'Igz,00000000001000000000000000001,1200
grimes,N,gr'Amz,00000000001000000000000000001,1200
grimm,N,gr'Im,00000000001000000000000000001,500
grossman,N,gr'osmxn,00000000001000000000000000001,450
grosvenor,N,gr'ovnR,00000000001000000000000000001,1200
grover,N,gr'ovR,00000000001000000000000000001,450
grubbs,N,gr'^bz,00000000001000000000000000001,1200
gruber,N,gr'ubR,00000000001000000000000000001,450
guadalajara,N,gw`adxlxh'arx,00000000001000000000000000001,850
guadeloupe,N,gw`adxl'up,00000000001000000000000000001,450
guadelupe,N,gw`adxl'up,00000000001000000000000000001,450
guam,N,gw'am,00000000001000000000000000001,450
guantanamo,N,gwant'anxmo,10000000001000000000000000001,450
guatemala,N,gwatxm'alx,00000000001000000000000000001,450
guayaquil,N,gwayxk'il,00000000001000000000000000001,1200
gucci,N,g'uCi,00000000001000000000000000001,450
guenter,N,g'UntR,00000000001000000000000000001,1200
guenther,N,g'UnTR,00000000001000000000000000001,1200
guevara,N,gwxv'arx,00000000001000000000000000001,1200
guggenheim,N,g'ugNh`Am,10000000001000000000000000001,1200
guiana,N,gi'anx,00000000001000000000000000001,450
guido,N,gw'ido,00000000001000000000000000001,450
guinevere,N,gw'In|v`ir,00000000001000000000000000001,1200
guinn,N,gw'In,00000000001000000000000000001,500
guinness,N,g'In|s,00000000001000000000000000001,450
gunn,N,g'^n,00000000001000000000000000001,1200
gunnar,N,g'Unar,00000000001000000000000000001,500
gunter,N,g'UntR,00000000001000000000000000001,1200
gunther,N,g'UnTR,00000000001000000000000000001,1200
gus,N,g'^s,00000000001000000000000000001,500
gustaaf,N,g'Ustaf,00000000001000000000000000001,500
gustafson,N,g'^stxfsN,00000000001000000000000000001,1200
gustafsson,N,g'Ustafsxn,00000000001000000000000000001,1200
gustav,N,g'Ustaf,00000000001000000000000000001,1200
guthrie,N,g'^TRi,00000000001000000000000000001,1200
gwen,N,gw'En,00000000001000000000000000001,450
gwendolyn,N,gw'EndxlIn,00000000001000000000000000001,450
gwyn,N,gw'In,00000000001000000000000000001,450
hackensack,N,h'@kNs`@k,00000000001000000000000000001,450
hackett,N,h'@k|t,00000000001000000000000000001,450
haddad,N,hxd'@d,00000000001000000000000000001,1200
hadley,N,h'@dli,00000000001000000000000000001,450
hagan,N,h'egxn,00000000001000000000000000001,1200
hagen,N,h'egxn,00000000001000000000000000001,1200
hager,N,h'@gR,00000000001000000000000000001,1200
hague,N,h'eg,00000000001000000000000000001,450
hahn,N,h'an,00000000001000000000000000001,1200
haifa,N,h'Afx,00000000001000000000000000001,1200
haines,N,h'enz,00000000001000000000000000001,1200
haiti,N,h'eti,00000000001000000000000000001,450
haley,N,h'eli,00000000001000000000000000001,1200
halifax,N,h'@l|f@ks,00000000001000000000000000001,450
halloway,N,h'@lowe,00000000001000000000000000001,1200
halloween,N,h`@lo'in,00000000001000000000000000001,450
hamburg,N,h'@mbRg,00000000001000000000000000001,450
hamilton,N,h'@m|ltxn,00000000001000000000000000001,450
hamlin,N,h'@ml|n,00000000001000000000000000001,1200
hammond,N,h'@mxnd,00000000001000000000000000001,450
